PlaceID,Rating,Text,Timestamp
ChIJO2oS9sKxe0gRlJi3_xgmRb0,5,"My birthday meal (a lovely surprise venue booked by my son) was held here, a place I had not visited before. We all love Italian food (there were four on our party), and all our meals, from the starters through to the desserts, were fantastic - with generous portions sizes to ensure we left nicely full 😊.
Great friendly and prompt service by all wait staff, and a really nice treat at the end of my meal with a birthday dessert plate and candle - it's these kind of gestures that make an evening more special!",2024-01-24T14:21:37Z
ChIJqehhDeuxe0gRAUxL96vzLnQ,5,"We celebrated our sons 21st birthday last night, party of twelve, and we all commented on the great staff and lovely food. The welcome from the staff was great and one member took photos of our party before being seated. We had paid a small extra amount for balloons and confetti on the table which was tastefully done and this also included a birthday card from the staff and dessert of profiteroles with a candle!
The attention from the staff was not overwhelming and we were able to enjoy our meal without constant interruption to check how things were. Everyone was very friendly and didn’t rush us at all.
The only reason I have dropped a star for  atmosphere is because the music played by a live DJ was too loud, we had my 87 year old mother with us and she struggled to join in but when asked,  it was turned down.
Everyone enjoyed their meals of Diavalu and margarita  pizza, ravioli, prawn cocktail, gnocchi etc all cooked well, served beautifully and very tasty. The puddings were lovely and not too large and one guest said it was the best tiramisu she had ever tasted.
Arranging the booking was simple and we were able to tweak our reservation without penalty. Meals were all ordered in advance and name cards were given with individuals choices written on the back which helped remind everyone. The meal itself was then served promptly and the evening was a great success.",2023-06-18T09:06:43Z
ChIJqehhDeuxe0gRAUxL96vzLnQ,5,"We were served mainly by Fabio, but all members of the team we’re excellent. Professional but relaxed. The linguine with prawns and chilli was one of the best Italian meals I’ve had in a very long time. I can recommend the Italian Sauvignon also, especially if you find New Zealand ones too ‘heavy’.  Looking forward to returning.",2022-06-09T14:53:01Z
ChIJqehhDeuxe0gRAUxL96vzLnQ,5,"The bruschetta starter is very tasty. Surprised that it is only one piece but we split it in half to share between two of us.
The mushroom tagliatelle pasta is exquisite, very creamy and filling.
The tiramisu is very light. Again, a bigger portion was expected but it is still very nice.

A great place to visit if you’re looking for some good quality food and nice service. Portion sizes are on the small side.",2022-05-05T08:13:10Z
ChIJ73ryF8Sxe0gRDCOiDH6lFeU,5,"Found this little GEM of a restaurant while staying in Manchester. Definitely one of the absolute best Italian meals I've had as a coeliac outside of Italy. I don't take very good pictures of food but honestly it was really tasty and my husband really enjoyed his non GF dishes too.

My mushrooms in cheese sauce starter had incredible taste, the pasta was cooked perfectly with a nice amount of sauce (and huge portion!) And the GF garlic pizza bread was lovely and crispy on the edges.

They can do GF penne for pretty much all of the pasta dishes, GF pizza's and a GF garlic bread (on a pizza base). Most of the rest of the menu can be adapted other than a few things (like Arancici or Lasagne)

The staff were SO lovely and helpful too. We were served by Lee and Mariano who couldn't do enough for us.

The restaurant is so cute and pretty as well and we were lucky enough to sit outside on the terrace part with fairy lights all around us (in my picture)

Check it out on TripAdvisor for more pics of how lovely the restaurant is 😊",2024-05-14T19:35:53Z
ChIJ73ryF8Sxe0gRDCOiDH6lFeU,5,"Had a memorable evening with my family. The evening started with a delicious dinner at Dom's and ends with The Halle Orchestra concert.
The pate antipasti was cooked to perfection...rich & smooth with a intense aroma of fresh chicken liver.
The recommended pasta Gamberoni e Zucchine was done perfectly with the full flavours of prawns & sauce absorbed completely.
Had Zuppa di Pesce (special dish that evening) where the tomato based broth was infused with the full flavours of the various seafood completely.
Paired the above with a bottle of Gavi to compete the dinner.
Highly recommended!",2024-05-16T21:43:24Z
ChIJ73ryF8Sxe0gRDCOiDH6lFeU,5,"Took my girlfriend here for our date night and we weren’t disappointed whatsoever, firstly on arriving we were greeted by one of the lovely servers, he gracefully guided us to our table which was situated in a nice private area next to a window. I can’t get over the atmosphere in this place! romantic, cozy and authentic. The music playing at just the right level, the ambiance, the traditional Italian decor and feel! love love love.

Such a vast menu offering a wide array of delicious cuisine,we were stuck for choice. We ended up ordering :

Garlic bread with cheese - absolutely delicious and
addictively moorish, crispy base, gooey stretchy cheese and a drizzle of olive oil, honestly stunning.

Bruschetta - simple but elegant, bursting with flavour and tasted so fresh.

Paccheri genovese - al dente pasta tubes with melt in your mouth slowly cooked beef, need I say more? this was an incredible dish, a blessing to my stomach, packed with divine flavour and texturally a masterpiece.

Spaghetti Carbonara - subtle but a delectable taste, creamy and decadent, definitely a must try

Sautéed Potatoes - the perfect little side order, garlicky, buttery and mouth-watering.

Overall Dom’s Italia left me and my girlfriend feeling over the moon with our choice for date night, the staff went above and beyond to make sure we felt as comfortable as possible and the service is like none other we’ve experienced at other businesses, if you don’t try this place you’d be doing a disservice to yourself and your tastebuds.

We will be returning.",2024-05-09T11:52:20Z
ChIJn43aCL-xe0gR6Kx9FNi_hFU,5,"Best Italian we've had in a long time, Beef Brisket Pappardelle was beautiful as was the folded Garlic and cheese bread... highly recommend with friendly, helpful staff",2024-02-05T21:07:37Z
ChIJn43aCL-xe0gR6Kx9FNi_hFU,5,"Great food, we had two pasta mains with prawn and crawfish and the frutti di mare, both delicious and the deserts were lush, affogato and lemon tart.
Hasan, our waiter, was very friendly and helpful, great service from him.",2024-02-19T11:27:00Z
ChIJ6eP9yNixe0gR5QK23VFLf2g,5,"Stunning Italian food, starters, mains and desert 5/5, you can really taste the quality ingredients!! The service was brilliant, friendly and fast, the waiters kept an eye on topping up our wine glasses. Lovely relaxed atmosphere inside for a busy Friday evening. 100% will be visiting again.",2024-03-16T22:29:04Z
